Date,Marsh,SiteID,Plot,AMCA,ATPA,DISP,IVFR,JUGE,PHAU,PLOD,SADE,SPAL,SOSE,SPPA,Total Cover,Crk,Dit,Fill,GRB,Lit,MUSSEL,CRAB,SNAIL,Pan,Pool,Unveg,WRK,1,2,3,4,5,Hmean,Initial,Hit 1,Hit 2,Hit 3,SV 10 cm (kpa),SV 55 cm (kpa),SPC,HM/LM,Elevation (NAVD88)
8/24/2015,Udalls Cove,BQ6,14,0.00,2.50,0.00,0.00,0.00,0.00,0.00,18.75,8.75,,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,87.50,87.50,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,15,0.00,0.00,87.50,0.00,0.00,0.00,0.00,2.50,0.00,,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,22,10,9,53,21,23.00,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,,0.00,8.75,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,87.50,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,17,0.00,0.00,62.50,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,8.75,0.00,23,9,9,7,6,10.80,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,18,0.00,0.00,87.50,0.00,0.00,0.00,0.00,0.00,2.50,,8.75,98.75,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,87.50,0.00,0.00,0.50,2.50,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,87.50,0.00,0.00,0.00,2.50,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,21,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,37.50,,37.50,112.50,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,6,19,20,11.5,38,18.90,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,22,0.00,0.00,62.50,0.00,0.00,0.00,0.00,0.50,87.50,,0.00,150.50,0.00,0.00,0.00,0.00,2.50,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,23,0.00,0.00,37.50,0.00,0.00,0.00,0.00,37.50,62.50,,0.00,137.50,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,8.75,0.00,9,5,6,8,17,9.00,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,24,0.00,0.00,87.50,0.00,0.00,0.00,0.00,8.75,0.00,,0.00,96.25,0.00,0.00,0.00,0.00,2.50,0.00,,,0.00,0.00,2.50,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,25,0.00,0.00,37.50,0.00,0.00,0.00,0.00,37.50,37.50,,2.50,115.00,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,0.50,0.00,25,74,28,21,16,32.80,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,26,0.00,0.00,62.50,0.00,0.00,0.00,0.00,37.50,0.00,,0.00,100.00,0.00,0.00,0.00,0.00,37.50,0.50,,,0.00,0.00,8.75,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,27,0.00,0.00,37.50,0.00,0.00,0.00,0.00,8.75,87.50,,0.00,133.75,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,18.75,0.00,24,19,18,14,15,18.00,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,28,0.00,0.00,62.50,0.00,0.00,0.00,0.00,18.75,0.00,,0.00,81.25,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,0.50,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,29,0.00,0.00,87.50,0.00,0.00,0.00,0.00,2.50,0.00,,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.50,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
8/24/2015,Udalls Cove,BQ6,30,0.00,0.00,8.75,0.00,0.00,0.00,0.00,8.75,87.50,,0.00,105.00,0.00,0.00,0.00,2.50,8.75,0.00,,,0.00,0.00,18.75,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,1,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,,62.50,81.25,0.00,0.00,0.00,0.00,2.50,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,2,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.50,0.00,,62.50,81.75,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,3,0.00,0.00,62.50,0.00,0.00,0.00,0.00,0.00,0.00,,37.50,100.00,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,4,0.00,0.00,18.75,0.00,0.00,0.00,0.00,2.50,18.75,,8.75,48.75,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,8.75,0.50,65.00,40.00,47.00,NA,NA,50.67,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,,0.00,62.50,0.00,0.00,0.00,0.00,2.50,2.50,,,0.00,0.00,37.50,0.00,55.00,51.00,43.00,NA,NA,49.67,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,6,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.50,18.75,,37.50,65.50,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,8.75,0.00,49.00,52.00,25.00,NA,NA,42.00,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,7,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.50,37.50,,0.00,75.50,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,8.75,18.75,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,8,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,75.00,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,0.00,0.50,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,37.50,0.00,0.00,0.00,0.00,0.00,2.50,,,0.00,0.00,62.50,18.75,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,10,0.00,0.00,18.50,0.00,0.00,0.00,0.00,0.00,0.00,,62.50,81.00,0.00,0.00,0.00,0.00,37.50,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,,0.00,62.50,0.00,0.00,0.00,0.50,2.50,8.75,,,0.00,0.00,37.50,0.00,28.00,22.00,23.00,NA,NA,24.33,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,12,0.00,0.00,8.75,0.00,0.00,0.00,0.00,2.50,18.75,,37.50,67.50,0.00,0.00,0.00,0.00,37.50,0.00,,,0.00,0.00,8.75,0.00,15.00,21.00,17.00,NA,NA,17.67,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,37.50,0.00,0.00,0.00,0.00,2.50,18.75,,,0.00,0.00,62.50,0.50,12.00,13.00,17.00,NA,NA,14.00,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,14,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.50,18.75,,37.50,94.25,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,2.50,0.50,18.00,11.00,25.00,NA,NA,18.00,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,15,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,8.75,,8.75,26.25,0.00,0.00,0.00,0.00,62.50,0.00,,,0.00,0.00,18.75,0.00,6.00,7.00,7.00,NA,NA,6.67,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,16,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,,37.50,75.00,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,0.00,0.50,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,62.50,,0.00,63.00,0.00,0.00,0.00,0.00,18.75,8.75,,,0.00,0.00,18.75,0.00,15.00,11.00,24.00,NA,NA,16.67,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,18,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,,62.50,81.25,0.00,0.00,0.00,0.00,37.50,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,37.50,0.00,0.00,0.00,0.00,18.75,2.50,,,0.00,0.00,37.50,0.00,23.00,17.00,22.00,NA,NA,20.67,,,,,,,,,
7/14/2016,Pelham Bay Cove,BQ2,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,,0.00,62.50,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,18.75,0.00,11.00,7.00,16.00,NA,NA,11.33,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,37.50,,0.00,56.25,0.00,0.00,0.00,0.00,2.50,2.50,,,0.00,0.00,37.50,8.75,29.00,16.00,14.00,NA,NA,19.67,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,62.50,,0.00,100.00,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,18.75,0.50,9.00,10.00,10.00,NA,NA,9.67,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,62.50,,0.00,65.00,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,18.75,0.00,11.00,7.00,5.00,NA,NA,7.67,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,87.50,,0.00,90.00,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,18.75,0.00,12.00,18.00,11.00,NA,NA,13.67,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,,0.00,62.50,0.00,0.00,0.00,0.50,8.75,8.75,,,0.00,0.00,37.50,18.75,10.00,11.00,20.00,NA,NA,13.67,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,,0.00,87.50,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,18.75,18.75,20.00,17.00,15.00,NA,NA,17.33,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,37.50,,0.00,38.00,0.00,0.00,0.00,0.00,37.50,0.00,,,0.00,0.00,18.75,0.00,9.00,13.00,12.00,NA,NA,11.33,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,37.50,,0.00,40.00,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,18.75,0.00,12.00,10.00,9.00,NA,NA,10.33,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,62.50,,0.00,71.25,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,18.75,2.50,10.00,14.00,12.00,NA,NA,12.00,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,,0.00,8.75,0.00,0.00,0.00,2.50,0.00,0.00,,,0.00,0.00,2.50,87.50,12.00,12.00,14.00,NA,NA,12.67,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,37.50,,0.00,75.00,0.00,0.00,0.00,0.00,2.50,2.50,,,0.00,0.00,62.50,0.00,32.00,33.00,41.00,NA,NA,35.33,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,18.75,,8.75,65.00,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,8.75,0.00,13.00,9.00,8.00,NA,NA,10.00,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,62.50,,0.00,100.00,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,37.50,0.50,10.00,10.00,13.00,NA,NA,11.00,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,62.50,,0.00,65.00,0.00,0.00,0.00,0.50,0.00,0.00,,,0.00,0.00,18.75,2.50,14.00,16.00,12.00,NA,NA,14.00,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,37.50,0.00,0.00,0.00,0.50,8.75,0.00,,,0.00,0.00,8.75,2.50,10.00,14.00,16.00,NA,NA,13.33,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,,0.00,8.75,0.00,0.00,0.00,8.75,0.00,0.00,,,0.00,0.00,8.75,87.50,11.00,10.00,11.00,NA,NA,10.67,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,37.50,,0.00,40.00,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,62.50,0.50,38.00,25.00,24.00,NA,NA,29.00,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,37.50,,0.00,40.00,0.00,0.00,0.00,0.00,8.75,0.50,,,0.00,0.00,62.50,0.50,27.00,16.00,29.00,NA,NA,24.00,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,,0.00,62.50,0.00,0.00,0.00,0.00,18.75,2.50,,,0.00,0.00,37.50,2.50,21.00,13.00,16.00,NA,NA,16.67,,,,,,,,,
7/15/2016,Idlewild Creek,JB1.1,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,62.50,,0.00,81.25,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,37.50,0.00,17.00,13.00,14.00,NA,NA,14.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,1,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,40.00,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,0.00,18.75,10.00,15.00,10.00,NA,NA,11.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,,0.00,87.50,0.00,0.00,0.00,0.00,8.75,0.50,,,0.00,0.00,0.00,0.00,4.00,6.50,5.00,NA,NA,5.17,,,,,,,,,
7/20/2016,Spring Creek,JB2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,37.50,0.00,0.00,0.00,2.50,8.75,18.75,,,0.00,0.00,0.00,18.75,14.00,17.00,13.00,NA,NA,14.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,4,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,87.50,,0.00,90.00,0.00,0.00,0.00,0.00,18.75,0.50,,,0.00,0.00,0.00,0.00,16.00,10.00,9.00,NA,NA,11.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,,0.00,87.50,0.00,0.00,0.00,0.00,18.75,18.75,,,0.00,0.00,0.00,0.00,12.00,18.00,14.00,NA,NA,14.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,37.50,,0.00,38.00,0.00,0.00,0.00,0.00,8.75,18.75,,,0.00,0.00,0.00,0.00,51.00,53.00,30.00,NA,NA,44.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,,0.00,62.50,0.00,0.00,0.00,0.00,8.75,0.50,,,0.00,0.00,0.00,0.00,20.00,19.00,21.00,NA,NA,20.00,,,,,,,,,
7/20/2016,Spring Creek,JB2,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,,0.00,87.50,0.00,0.00,0.00,0.00,2.50,8.75,,,0.00,0.00,0.00,0.00,65.50,77.00,75.00,NA,NA,72.50,,,,,,,,,
7/20/2016,Spring Creek,JB2,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,,0.00,87.50,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,0.00,0.00,10.00,10.00,12.00,NA,NA,10.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,37.50,0.00,0.00,0.00,0.00,0.50,0.00,,,0.00,0.00,62.50,0.00,19.00,19.00,9.00,NA,NA,15.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,37.50,,0.00,38.00,0.00,0.00,0.00,0.00,37.50,0.00,,,0.00,0.00,0.00,0.00,11.00,12.00,24.00,NA,NA,15.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,37.50,,18.75,56.75,0.00,0.00,0.00,0.00,18.75,8.75,,,0.00,0.00,0.00,0.00,9.00,15.00,24.00,NA,NA,16.00,,,,,,,,,
7/20/2016,Spring Creek,JB2,13,0.00,0.00,87.50,0.00,0.00,0.00,0.00,0.00,8.75,,0.00,96.25,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,0.00,0.00,13.00,8.00,20.00,NA,NA,13.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,,0.00,62.50,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,0.00,0.00,17.00,12.00,19.00,NA,NA,16.00,,,,,,,,,
7/20/2016,Spring Creek,JB2,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,,0.00,62.50,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,0.00,0.00,46.50,34.00,11.00,NA,NA,30.50,,,,,,,,,
7/20/2016,Spring Creek,JB2,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.50,,0.00,62.50,0.00,0.00,0.00,0.00,18.75,2.50,,,0.00,0.00,0.00,0.00,21.00,49.00,52.00,NA,NA,40.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,37.50,0.00,0.00,0.00,0.00,0.50,18.75,,,0.00,0.00,0.00,0.00,16.00,28.00,37.00,NA,NA,27.00,,,,,,,,,
7/20/2016,Spring Creek,JB2,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,,0.00,37.50,0.00,0.00,0.00,0.00,0.00,37.50,,,0.00,0.00,0.00,0.50,16.00,31.00,19.00,NA,NA,22.00,,,,,,,,,
7/20/2016,Spring Creek,JB2,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,62.50,,0.00,65.00,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,0.00,0.00,9.00,7.00,4.00,NA,NA,6.67,,,,,,,,,
7/20/2016,Spring Creek,JB2,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.50,,0.00,87.50,0.00,0.00,0.00,0.50,8.75,0.00,,,0.00,0.00,0.00,0.00,12.00,21.00,13.00,NA,NA,15.33,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,1,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,,62.50,100.00,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,2,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,,62.50,81.25,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,8.75,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,3,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,,87.50,106.25,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,4,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,,62.50,81.25,0.00,0.00,0.00,0.00,2.50,0.00,,,0.00,0.00,2.50,2.50,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,5,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,,87.50,106.25,0.00,0.00,0.00,0.00,2.50,0.00,,,0.00,0.00,8.75,0.00,5.00,6.50,6.00,NA,NA,5.83,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,6,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,,37.50,75.00,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,0.00,0.50,15.00,10.00,9.00,NA,NA,11.33,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,7,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,8.75,,37.50,83.75,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,2.50,0.00,12.00,14.00,18.00,NA,NA,14.67,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,8,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,,62.50,65.00,0.00,0.00,0.00,0.00,37.50,0.00,,,0.00,0.00,0.00,0.00,22.00,7.00,13.00,NA,NA,14.00,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,9,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,,37.50,75.00,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,2.50,0.50,15.00,16.00,10.00,NA,NA,13.67,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,10,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,2.50,,87.50,98.75,0.00,0.00,0.00,0.00,2.50,0.00,,,0.00,0.00,0.00,0.00,14.00,21.00,11.00,NA,NA,15.33,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,11,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,,62.50,81.25,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,12,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,2.50,,37.50,77.50,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,0.00,0.00,8.00,6.00,13.00,NA,NA,9.00,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,13,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,,62.50,100.00,0.00,0.00,0.00,0.00,0.50,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,14,0.00,0.00,37.50,0.00,0.00,0.00,0.00,0.00,0.00,,37.50,75.00,0.00,0.00,0.00,0.00,37.50,0.00,,,0.00,0.00,0.50,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,15,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,,62.50,81.25,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,16,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,18.75,,18.75,38.00,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,18.75,0.00,11.00,7.00,9.00,NA,NA,9.00,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,17,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,37.50,,37.50,83.75,0.00,0.00,0.00,0.00,8.75,0.00,,,0.00,0.00,62.50,2.50,5.00,10.00,16.00,NA,NA,10.33,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,18,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,8.75,0.00,0.00,0.00,0.00,2.50,0.00,,,0.00,0.00,0.00,0.00,12.00,7.00,6.00,NA,NA,8.33,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,19,0.00,0.00,8.75,0.00,0.00,0.00,0.00,0.00,18.75,,18.75,46.25,0.00,0.00,0.00,2.50,18.75,0.00,,,0.00,0.00,37.50,0.00,19.00,6.00,11.00,NA,NA,12.00,,,,,,,,,
7/22/2016,Saw Mill Creek,SI2.1,20,0.00,0.00,18.75,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,18.75,0.00,0.00,0.00,0.00,18.75,0.00,,,0.00,0.00,8.75,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
7/27/2016,Hutch River,BQ1.1,1,0.00,0.00,62.50,0.00,0.00,0.00,0.00,0.00,0.00,,37.50,100.00,0.00,0.00,0.00,0.00,2.50,0.00,,,0.00,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,,,,,,,,,
