GISPlotID,Rest/Ref,Phase 1 Age (yr),Phase 2 Age (yr),Date,Site Name,Area,Plot,PHAU,SPAL,SPPA,DISP,SOSE,IVFR,SADE,JUGE,ALGAE,UNKNOWN,SEAWEED,Total Cover,Unveg,WRK,GRB,Lit,Mussel_Count,CrabBur,Snail_COUNT ,SPAL Stem Count,Flower Spp,SPAL_H1 (cm),SPAL_H2 (cm),SPAL_H3 (cm),SPAL_H4 (cm),SPAL_H5 (cm),Avg_SPAL_H,SPAL_D1(mm),SPAL_D2(mm),SPAL_D3(mm),SPAL_D4(mm),SPAL_D5 (mm),Avg_SPAL_D,SPPA Stem Count,DISP Stem Count,JUGE Stem Count,PHAU Stem Count,Elevation ft,GIS Plot ID,check,ForSummary,Notes
AlleyLS_295,Reference,Post(2),Pre,9/15/2022,Alley LS,VE Reference,T4P4,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662,,,,
AlleyLS_296,Reference,Post(2),Pre,9/15/2022,Alley LS,VE Reference,T4P5,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,,,,
AlleyLS_297,Reference,Post(2),Pre,9/15/2022,Alley LS,VE Reference,T4P6,0,87.5,0,0,0,0,0,0,0,0,0,87.5,18.75,0,0,0,0,0,0,122,0,11,7.5,4,17.5,13,10.6,4,2.2,2.4,1.6,1.7,2.38,0,0,0,0,3.507,,,,
AlleyLS_298,Reference,Post(2),Pre,9/15/2022,Alley LS,MF Reference,T5P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,2.5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.158,,,,
AlleyLS_299,Reference,Post(2),Pre,9/15/2022,Alley LS,MF Reference,T5P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,2.5,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.183,,,,
AlleyLS_300,Reference,Post(2),Pre,9/15/2022,Alley LS,MF Reference,T5P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,2.5,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052,,,,
AlleyLS_301,Reference,Post(2),Pre,9/15/2022,Alley LS,VE Reference,T5P4,0,18.75,0,0,0,0,0,0,0,0,0,18.75,62.5,0,2.5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.331,,,,
AlleyLS_302,Reference,Post(2),Pre,9/15/2022,Alley LS,VE Reference,T5P5,0,18.75,0,0,0,0,0,0,0,0,0,18.75,62.5,0,0,0,63,0,0,4,0,58,29.5,81,5.5,0,34.8,3.3,4.5,4.7,2.5,0,3,0,0,0,0,1.755,,,,
AlleyLS_303,Reference,Post(2),Pre,9/15/2022,Alley LS,VE Reference,T5P6,62.5,8.75,0,0,0,0,0,0,0,0,0,71.25,18.75,0,2.5,0,47,0,0,7,0,11.5,9,57,72,43,38.5,3,3.4,4.4,5,4.7,4.1,0,0,0,0,3.565,,,,
AlleyLS_304,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.811,,,,
AlleyLS_305,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,,,,
AlleyLS_306,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06,,,,
AlleyLS_307,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.813,,,,
AlleyLS_308,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC2P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.56,,,,
AlleyLS_309,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC2P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.885,,,,
AlleyLS_310,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.923,,,,
AlleyLS_311,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC3P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.914,,,,
AlleyLS_312,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC3P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.405,,,,
AlleyLS_313,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC4P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87,,,,
AlleyLS_314,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC4P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,,,,
AlleyLS_315,Restored,Post(2),Pre,9/15/2022,Alley LS,O.C. Restored,OC4P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.419,,,,
AlleyLS_316,Restored,Post(3),Post (1),9/20/2023,Alley LS,MF Restored,T1P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0.5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.163,,,,
AlleyLS_317,Restored,Post(3),Post (1),9/20/2023,Alley LS,MF Restored,T1P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.939,,,,
AlleyLS_318,Restored,Post(3),Post (1),9/20/2023,Alley LS,MF Restored,T1P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.769,,,,
AlleyLS_319,Restored,Post(3),Post (1),9/20/2023,Alley LS,VE Restored,T1P4,0,0,0,0,0,0,0,0,0,0,0,0,18.75,62.5,8.75,0,50,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.291,,,,
AlleyLS_320,Restored,Post(3),Post (1),9/20/2023,Alley LS,VE Restored,T1P5,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.511,,,,
AlleyLS_321,Restored,Post(3),Post (1),9/20/2023,Alley LS,VE Restored,T1P6,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,,,,
AlleyLS_322,Restored,Post(3),Post (1),9/20/2023,Alley LS,MF Restored,T2P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.694,,,,
AlleyLS_323,Restored,Post(3),Post (1),9/20/2023,Alley LS,MF Restored,T2P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0.5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.654,,,,
AlleyLS_324,Restored,Post(3),Post (1),9/20/2023,Alley LS,MF Restored,T2P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0.5,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.512,,,,
AlleyLS_325,Restored,Post(3),Post (1),9/20/2023,Alley LS,VE Restored,T2P4,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0,0,2000,0,0,60,,142.5,113,122,148.5,128,130.8,6.8,4.9,5.7,6.5,6,5.98,0,0,0,0,0.946,,,,
AlleyLS_326,Restored,Post(3),Post (1),9/20/2023,Alley LS,VE Restored,T2P5,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0,0,800,0,0,17,,107,28.5,20,108,67,66.1,6.4,6.1,3.9,5.7,4.2,5.26,0,0,0,0,2.06,,,,
AlleyLS_327,Restored,Post(3),Post (1),9/20/2023,Alley LS,VE Restored,T2P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0.5,0,25,1,0,21,,10.5,84.5,144,110,9,71.6,7.2,5.2,6.5,3.9,5,5.56,0,0,0,0,2.123,,,,
AlleyLS_328,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&P,T3P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.114,,,,
AlleyLS_329,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&P,T3P2,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,,,,
AlleyLS_330,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&P,T3P3,0,18.75,0,0,0,0,0,0,0,0,0,18.75,62.5,0,0,0,0,0,0,12,,0.5,5,8,2,3,3.7,1.9,2.5,2.6,1.6,2.7,2.26,0,0,0,0,1.381,,,,
AlleyLS_331,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&EV,T3P4,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,0,0,0,0,0,16,,1.5,2,4,3,2,2.5,1.2,1.5,1.2,1,1,1.18,0,0,0,0,1.763,,,,
AlleyLS_332,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&EV,T3P5,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,0,0,0,0,0,12,,10,4.5,3,5,5.5,5.6,3.5,2.5,1.2,4,3.7,2.98,0,0,0,0,2.073,,,,
AlleyLS_333,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&EV,T3P6,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428,,,,
AlleyLS_334,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&P,T4P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.641,,,,
AlleyLS_335,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&P,T4P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571,,,,
AlleyLS_336,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&P,T4P3,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,0,0,0,0,0,6,,3,4,5,4,2,3.6,2.5,1.5,2.7,1.8,1.1,1.92,0,0,0,0,1.637,,,,
AlleyLS_337,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&EV,T4P4,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,0.5,0,0,0,0,40,,7.5,11,24,9,2,10.7,5,4,5.5,3.2,1.5,3.84,0,0,0,0,2.011,,,,
AlleyLS_338,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&EV,T4P5,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,0,0,1,0,0,2,,0.5,0.5,0,0,0,0.2,0.9,0.3,0,0,0,0.24,0,0,0,0,2.376,,,,
AlleyLS_339,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&EV,T4P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0.5,0,100,0,0,43,,118,123,80,140,125,117.2,7.2,5.9,5.6,7,4.9,6.12,0,0,0,0,3.409,,,,
AlleyLS_340,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&P,T5P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.876,,,,
AlleyLS_341,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&P,T5P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,,,,
AlleyLS_342,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&P,T5P3,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,0,0,0,0,0,5,,11.5,2.5,2.5,1,0.5,3.6,2.9,2.3,2,1,1,1.84,0,0,0,0,1.156,,,,
AlleyLS_343,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&EV,T5P4,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.631,,,,
AlleyLS_344,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&EV,T5P5,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,0,0,0,0,0,14,,0.5,2.5,9,9,2,4.6,2.5,2,1.3,3,2.4,2.24,0,0,0,0,2.333,,,,
AlleyLS_345,Restored,Post(3),Post (1),9/20/2023,Alley LS,PS&EV,T5P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0,0,79,0,0,43,,43,34,21,127,79,60.8,3.4,2.5,1.8,6.6,4.4,3.74,0,0,0,0,3.14,,,,
AlleyLS_346,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T1P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277,,,,
AlleyLS_347,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T1P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0.5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233,,,,
AlleyLS_348,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T1P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0.5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,,,,
AlleyLS_349,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T1P4,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,0.5,0,241,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,,,,
AlleyLS_350,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T1P5,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,2.5,0,440,0,0,36,,35,55.5,53,53,128,64.9,4.7,8.2,5.9,6,4.7,5.9,0,0,0,0,1.523,,,,
AlleyLS_351,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T1P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0,0,110,0,0,93,,106.5,62,137,129.5,101.5,107.3,4.6,2.6,5.8,5,3.4,4.28,0,0,0,0,2.158,,,,
AlleyLS_352,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T2P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.255,,,,
AlleyLS_353,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T2P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.067,,,,
AlleyLS_354,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T2P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0.5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.756,,,,
AlleyLS_355,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T2P4,0,37.5,0,0,0,0,0,0,0,0,0,37.5,62.5,0,0,0,128,0,2,33,,19.5,31.5,75.5,94,87,61.5,3.9,2.3,6,5.6,4.2,4.4,0,0,0,0,-0.195,,,,
AlleyLS_356,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T2P5,0,37.5,0,0,0,0,0,0,0,0,0,37.5,62.5,0,2.5,0,29,0,0,44,,10,104,20,86.5,11,46.3,2.6,5.5,4.1,3.9,2,3.62,0,0,0,0,0.444,,,,
AlleyLS_357,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T2P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0,0,360,0,0,45,,113.5,114,105.5,114.5,125,114.5,4.9,4.8,3.3,5.6,6.4,5,0,0,0,0,2.036,,,,
AlleyLS_358,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T3P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.966,,,,
AlleyLS_359,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T3P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.152,,,,
AlleyLS_360,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T3P3,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,0,0,103,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.764,,,,
AlleyLS_361,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T3P4,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0.5,4,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168,,,,
AlleyLS_362,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T3P5,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0,0,48,0,0,42,,32,74,120,58,93,75.4,2.5,4.5,6,3.9,4.4,4.26,0,0,0,0,2.064,,,,
AlleyLS_363,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T3P6,0,62.5,0,0,0,0,0,0,0,0,0,62.5,37.5,0,0,0,4,0,0,97,,74,88.5,92,100,75,85.9,2.1,4.1,5.5,3.8,4,3.9,0,0,0,0,2.939,,,,
AlleyLS_364,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T4P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.184,,,,
AlleyLS_365,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T4P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.571,,,,
AlleyLS_366,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T4P3,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132,,,,
AlleyLS_367,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T4P4,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,1,0,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,,,,
AlleyLS_368,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T4P5,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,0,0,0,0,0,7,,5,33,8,21.5,4.5,14.4,1.3,4,2,2.5,1.6,2.28,0,0,0,0,0.664,,,,
AlleyLS_369,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T4P6,0,87.5,0,0,0,0,0,0,0,0,0,87.5,8.75,0,0,0.5,2,0,0,308,,17,14.5,17,18.5,12.5,15.9,2.6,0.9,0.6,0.5,1.4,1.2,0,0,0,0,3.456,,,,
AlleyLS_370,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T5P1,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.227,,,,
AlleyLS_371,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T5P2,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.055,,,,
AlleyLS_372,Reference,Post(3),Post (1),9/21/2023,Alley LS,MF Reference,T5P3,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,2.5,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.355,,,,
AlleyLS_373,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T5P4,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069,,,,
AlleyLS_374,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T5P5,0,18.75,0,0,0,0,0,0,0,0,0,18.75,87.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.472,,,,
AlleyLS_375,Reference,Post(3),Post (1),9/21/2023,Alley LS,VE Reference,T5P6,2.5,62.5,0,0,0,0,0,0,0,0,0,65,37.5,18.75,0,0,17,0,0,60,,98,9,104.5,71,13,59.1,4.3,2.4,4.9,4.3,4.2,4.02,0,0,0,0,3.374,,,,
AlleyLS_376,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&P,T1P1M,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_377,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&P,T1P2M,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_378,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&P,T1P3M,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_379,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&P,T1P4M,0,18.75,0,0,0,0,0,0,0,0,0,18.75,62.5,0,0,0.5,0,0,0,25,,26.5,2,2,2,2.5,7,4.1,2.9,2.1,4.1,4,3.44,0,0,0,0,,,,,
AlleyLS_380,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&P,T1P5M,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,0,0,0,0,0,9,,6,10,5,2,9,6.4,1.8,2.3,1.3,1.3,1.3,1.6,0,0,0,0,,,,,
AlleyLS_381,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&EV,T1P6M,0,37.5,0,0,0,0,0,0,0,0,0,37.5,62.5,0,0,0,45,0,0,26,,6.5,15.5,6.5,1.5,2,6.4,2.4,2,2,0.6,0.9,1.58,0,0,0,0,,,,,
AlleyLS_382,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&P,T2P1M,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_383,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&P,T2P2M,0,0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_384,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&P,T2P3M,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,0,0,0,0,0,2,,2,2,0,0,0,0.8,2.7,1.4,0,0,0,0.82,0,0,0,0,,,,,
AlleyLS_385,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&P,T2P4M,0,8.75,0,0,0,0,0,0,0,0,0,8.75,87.5,0,0,0,0,0,0,8,,4,5,27,3,0.5,7.9,3.5,2.2,3.9,2.4,2.7,2.94,0,0,0,0,,,,,
AlleyLS_386,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&EV,T2P5M,0,2.5,0,0,0,0,0,0,0,0,0,2.5,87.5,0,0,0,0,0,0,6,,4.5,2,1,3.5,5.5,3.3,2.6,0.8,1.6,0.9,0.2,1.22,0,0,0,0,,,,,
AlleyLS_387,Restored,Post(3),Post (1),10/5/2023,Alley LS,PS&EV,T2P6M,0,37.5,18.75,18.75,0,0,0,0,0,0,0,75,8.75,0,0,0,20,0,0,38,,42,39,62,31,106,56,5.7,6.4,7.3,7.8,6.7,6.78,0,0,0,0,,,,,
AlleyLS_388,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_389,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_390,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_391,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
AlleyLS_392,Restored,Post(3),Post (1),10/5/2023,Alley LS,O.C. Restored,OC2P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
