GISPlotID,Rest/Ref,Age (yr),Date,Site Name,Area,Plot,PHAU,SPAL,SPPA,DISP,SOSE,IVFR,SADE,JUGE,ATPA,BAHA,SUMA,SPMA,CAEX,SULI,DACA,ARVU,AMAR,ALPE,RHTY,RHCO,LICA,LOJA,ROMU,ELUM,SCSC,PAVI,POCU,DICL,TORA,IPSA,MEAL,AMBR,STHE,DISA,CAED,RUSP,PORA,SYTE,Poaceae,TRPR,UNKNOWN,ALGAE,CEOR,Total Cover,Unveg,WRK,GRB,Lit,CrabBur,Snail_COUNT ,Mussel_Count,Mussel_L1(cm),Mussel_L2(cm),Mussel_L3(cm),Mussel_L4(cm),Mussel_L5(cm),Avg_Mussel_L,SPAL Stem Count,Flower Spp,SPAL_H1 (cm),SPAL_H2 (cm),SPAL_H3 (cm),SPAL_H4 (cm),SPAL_H5 (cm),Avg_SPAL_H,SPAL_D1(mm),SPAL_D2(mm),SPAL_D3(mm),SPAL_D4(mm),SPAL_D5 (mm),Avg_SPAL_D,SPPA Stem Count,Flower Count,SPPA_H1,SPPA_H2,SPPA_H3,SPPA_H4,SPPA_H5,Avg_SPPA_L,SPPA_D1,SPPA_D2,SPPA_D3,SPPA_D4,SPPA_D5,Avg_SPPA_D,DISP Stem Count,Flower Count,DISP_H1(cm),DISP_H2(cm),DISP_H3(cm),DISP_H4(cm),DISP_H5(cm),Avg_DISP_H,DISP_D1(cm),DISP_D2(cm),DISP_D3(cm),DISP_D4(cm),DISP_D5(cm),Avg_DISP_D,JUGE Stem Count,Flowers,JUGE_H1,JUGE_H2,JUGE_H3,JUGE_H4,JUGE_H5,Avg_JUGE_H,JUGE_D1,JUGE_D2,JUGE_D3,JUGE_D4,JUGE_D5,Avg_JUGE_D,PHAU Stem Count,Flowers,PHAU_H1,PHAU_H2,PHAU_H3,PHAU_H4,PHAU_H5,Avg_PHAU_H,PHAU_D1,PHAU_D2,PHAU_D3,PHAU_D4,PHAU_D5,Avg_PHAU_D,Elevation ft,GIS Plot ID,check,ForSummary
Bayswater_115,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,10,8.75,62.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.75,87.5,0,0,0,6,0,20,0,0,0,0,0,0,66,0,141.6,113.8,95.5,67.5,117.6,107.2,0.75,0.61,0.6,0.73,0.95,0.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.494,0,,Post 2019LM Reference
Bayswater_116,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,11,0,62.5,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.25,37.5,0,8.75,0,0,0,115,0,0,0,0,0,0,59,0,79,123,103.5,138.6,130,114.82,0.46,0.78,0.52,0.68,0.79,0.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.087,0,,Post 2019LM Reference
Bayswater_117,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,12,0,37.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37.5,0,2.5,0,1,0,50,0,0,0,0,0,0,24,0,97.5,65.6,70.4,71.5,71.6,75.32,0.53,0.61,0.71,0.53,0.55,0.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,,Post 2019LM Reference
Bayswater_118,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,13,0,37.5,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8.75,0,0,0,4,0,106,0,0,0,0,0,0,33,LICA,70.5,72.7,84.1,88.4,97.8,82.7,0.41,0.5,0.56,0.45,0.65,0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.362,0,,Post 2019LM Reference
Bayswater_119,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,14,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,62.5,0,2.5,18.75,0,0,0,0,0,0,0,0,0,64,0,42,24,35.1,33.9,49.8,36.96,0.53,0.44,0.51,0.74,0.44,0.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.464,0,,Post 2019LM Reference
Bayswater_120,Reference,Post 2019,9/27/2019,Bayswater,LM Reference,15,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,8.75,0,2.5,0,6,0,10,0,0,0,0,0,0,55,0,81.9,74.5,45.5,82.7,111.8,79.28,0.62,0.55,0.44,0.46,0.65,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.497,0,,Post 2019LM Reference
Bayswater_121,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,1,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37.5,37.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.343,0,,Post 2020HM Restored
Bayswater_122,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,2,0,0,2.5,8.75,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,37.5,18.75,2.5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.219,0,,Post 2020HM Restored
Bayswater_123,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,3,0.5,0.5,18.75,18.75,0,0.5,2.5,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.25,18.75,2.5,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.751,0,,Post 2020HM Restored
Bayswater_124,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,4,0,0,18.75,8.75,0,2.5,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,62.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.452,0,,Post 2020HM Restored
Bayswater_125,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,5,0,0,8.75,18.75,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.423,0,,Post 2020HM Restored
Bayswater_126,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,6,0,0,8.75,8.75,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.75,62.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.514,0,,Post 2020HM Restored
Bayswater_127,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,7,0,0,18.75,18.75,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.261,0,,Post 2020HM Restored
Bayswater_128,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,8,0,0,18.75,8.75,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.75,62.5,8.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.377,0,,Post 2020HM Restored
Bayswater_129,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,9,0,0,18.75,18.75,8.75,0.5,0,0,0,0,8.75,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,62.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.133,0,,Post 2020HM Restored
Bayswater_130,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,10,0,0,8.75,8.75,2.5,8.75,0,0,0,0,8.75,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.75,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.153,0,,Post 2020HM Restored
Bayswater_131,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,11,0,0,18.75,0,0,2.5,0,0,0.5,0,37.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,64.75,18.75,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.796,0,,Post 2020HM Restored
Bayswater_132,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,12,0,0,18.75,18.75,0,8.75,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,37.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.024,0,,Post 2020HM Restored
Bayswater_133,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,13,0,0.5,18.75,18.75,2.5,8.75,0,0,0,0,8.75,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.25,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.142,0,,Post 2020HM Restored
Bayswater_134,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,14,0,0,2.5,8.75,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,87.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.463,0,,Post 2020HM Restored
Bayswater_135,Restored,Post 2020,8/26/2020,Bayswater,HM Restored,15,8.75,0,8.75,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.25,18.75,37.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.618,0,,Post 2020HM Restored
Bayswater_136,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,1,0,0,37.5,0,18.75,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.75,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.439,0,,Post 2020HM Reference
Bayswater_137,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,2,0,0,37.5,0,0,37.5,0,0,0.5,0,8.75,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,2.5,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.226,0,,Post 2020HM Reference
Bayswater_138,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,3,8.75,0,0,8.75,0,18.75,0.5,0,0,0,18.75,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,37.5,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.768,0,,Post 2020HM Reference
Bayswater_139,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,4,0.5,0,0,0,8.75,18.75,0,0,0.5,0,18.75,0,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,2.5,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.136,0,,Post 2020HM Reference
Bayswater_140,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,5,0,0,0,8.75,0,18.75,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,18.75,18.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.503,0,,Post 2020HM Reference
Bayswater_141,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,6,0,0,37.5,18.75,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.5,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.972,0,,Post 2020HM Reference
Bayswater_142,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,7,0,0,62.5,2.5,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.75,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.937,0,,Post 2020HM Reference
Bayswater_143,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,8,0,0,0.5,18.75,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.75,8.75,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.566,0,,Post 2020HM Reference
Bayswater_144,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,9,0,0,18.75,18.75,0,18.75,0.5,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.662,0,,Post 2020HM Reference
Bayswater_145,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,10,0,0,37.5,2.5,0,37.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5,0,0,0.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.604,0,,Post 2020HM Reference
Bayswater_146,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,11,0,0,37.5,8.75,0,37.5,0,0,2.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.75,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.669,0,,Post 2020HM Reference
Bayswater_147,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,12,0,0,37.5,18.75,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,59.25,0,8.75,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.466,0,,Post 2020HM Reference
Bayswater_148,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,13,0,0,0,37.5,0,18.75,2.5,0,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,0,18.75,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.529,0,,Post 2020HM Reference
Bayswater_149,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,14,0,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.441,0,,Post 2020HM Reference
Bayswater_150,Reference,Post 2020,8/26/2020,Bayswater,HM Reference,15,0,0,0,87.5,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.25,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.386,0,,Post 2020HM Reference
Bayswater_151,Restored,Post 2020,8/26/2020,Bayswater,LM Restored,1,2.5,0,0,0,0,2.5,0,0,18.75,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,18.75,18.75,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.786,0,,Post 2020LM Restored
Bayswater_152,Restored,Post 2020,8/26/2020,Bayswater,LM Restored,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.759,0,,Post 2020LM Restored
Bayswater_153,Restored,Post 2020,8/26/2020,Bayswater,LM Restored,3,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,18.75,0,0,0.5,0,0,0,0,0,0,0,0,0,53,0,96,103.5,46.5,49,40,67,0.7,0.62,0.5,0.38,0.46,0.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866,0,,Post 2020LM Restored
